"county_id","county_name","district_id","district_name","line_desc","year_1","year_2","year_3","year_4","year_5"
01,"Atlantic",3480,"Mullica Twp","Total Equipment Costs",67,0,0,24,89
01,"Atlantic",3480,"Mullica Twp","Legal Costs",75,79,94,93,93
01,"Atlantic",3480,"Mullica Twp","Employee Benefits as a percentage of salaries","32.61%","32.29%","36.07%","35.34%","32.23%"
01,"Atlantic",3720,"Northfield City","Total Budgetary Comparative Per Pupil Cost",14390,14570,15269,15401,15735
01,"Atlantic",3720,"Northfield City","Total Classroom Instruction",10010,9826,10647,10705,10976
01,"Atlantic",3720,"Northfield City","Classroom-Salaries and Benefits",9633,9418,10373,10364,10515
01,"Atlantic",3720,"Northfield City","Classroom-General Supplies and Textbooks",339,371,233,297,406
01,"Atlantic",3720,"Northfield City","Classroom-Purchased Services",38,37,40,43,54
01,"Atlantic",3720,"Northfield City","Total Support Services",1450,2032,1661,1698,1766
01,"Atlantic",3720,"Northfield City","Support Services-Salaries and Benefits",1314,1397,1506,1519,1522
01,"Atlantic",3720,"Northfield City","Total Administrative Costs",1559,1465,1569,1589,1587
01,"Atlantic",3720,"Northfield City","Administration Salaries and Benefits",1232,1210,1240,1238,1260
01,"Atlantic",3720,"Northfield City","Total Operations and Maintenance of Plant",1289,1167,1311,1328,1310
01,"Atlantic",3720,"Northfield City","Operations and Maintenance-Salaries and Benefits",602,597,638,637,629
01,"Atlantic",3720,"Northfield City","Board Contribution to Food Services",0,0,0,0,0
01,"Atlantic",3720,"Northfield City","Total Extracurricular Costs",82,79,82,82,97
01,"Atlantic",3720,"Northfield City","Total Equipment Costs",18,62,28,33,0
01,"Atlantic",3720,"Northfield City","Legal Costs",91,51,80,99,79
01,"Atlantic",3720,"Northfield City","Employee Benefits as a percentage of salaries","28.48%","28.71%","30.23%","30.35%","28.24%"
01,"Atlantic",4180,"Pleasantville City","Total Budgetary Comparative Per Pupil Cost",18357,18739,19157,19466,19275
01,"Atlantic",4180,"Pleasantville City","Total Classroom Instruction",10422,10757,11278,11348,11042
01,"Atlantic",4180,"Pleasantville City","Classroom-Salaries and Benefits",9783,10236,10571,10454,10093
01,"Atlantic",4180,"Pleasantville City","Classroom-General Supplies and Textbooks",230,144,475,451,513
01,"Atlantic",4180,"Pleasantville City","Classroom-Purchased Services",409,377,231,444,436
01,"Atlantic",4180,"Pleasantville City","Total Support Services",2660,2865,2853,2984,2929
01,"Atlantic",4180,"Pleasantville City","Support Services-Salaries and Benefits",2471,2601,2456,2538,2501
01,"Atlantic",4180,"Pleasantville City","Total Administrative Costs",2107,2134,2059,2112,2102
01,"Atlantic",4180,"Pleasantville City","Administration Salaries and Benefits",1624,1650,1551,1605,1612
01,"Atlantic",4180,"Pleasantville City","Total Operations and Maintenance of Plant",2724,2510,2532,2594,2781
01,"Atlantic",4180,"Pleasantville City","Operations and Maintenance-Salaries and Benefits",1481,1419,1204,1253,1363
01,"Atlantic",4180,"Pleasantville City","Board Contribution to Food Services",0,0,0,0,0
01,"Atlantic",4180,"Pleasantville City","Total Extracurricular Costs",308,323,279,286,280
01,"Atlantic",4180,"Pleasantville City","Total Equipment Costs",31,23,62,126,424
01,"Atlantic",4180,"Pleasantville City","Legal Costs",209,239,156,174,198
01,"Atlantic",4180,"Pleasantville City","Restricted Federal and State Revenue other than Preschool Education Aid Included Above",332,374,171,256,166
01,"Atlantic",4180,"Pleasantville City","Employee Benefits as a percentage of salaries","37.00%","35.99%","34.16%","33.65%","31.86%"
01,"Atlantic",4240,"Port Republic City","Total Budgetary Comparative Per Pupil Cost",16910,18769,18938,18940,18897
01,"Atlantic",4240,"Port Republic City","Total Classroom Instruction",9829,11484,11653,11634,11414
01,"Atlantic",4240,"Port Republic City","Classroom-Salaries and Benefits",9134,10932,11125,11081,10984
01,"Atlantic",4240,"Port Republic City","Classroom-General Supplies and Textbooks",386,349,379,351,256
01,"Atlantic",4240,"Port Republic City","Classroom-Purchased Services",309,204,150,202,174
01,"Atlantic",4240,"Port Republic City","Total Support Services",3331,3552,3668,3585,3902
01,"Atlantic",4240,"Port Republic City","Support Services-Salaries and Benefits",2432,2895,2892,2988,3255
01,"Atlantic",4240,"Port Republic City","Total Administrative Costs",1795,2000,1972,2134,2049
01,"Atlantic",4240,"Port Republic City","Administration Salaries and Benefits",1050,1312,1325,1337,1379
01,"Atlantic",4240,"Port Republic City","Total Operations and Maintenance of Plant",1825,1585,1471,1409,1498
01,"Atlantic",4240,"Port Republic City","Operations and Maintenance-Salaries and Benefits",634,593,597,641,593
01,"Atlantic",4240,"Port Republic City","Board Contribution to Food Services",130,147,140,144,0
01,"Atlantic",4240,"Port Republic City","Total Extracurricular Costs",0,0,34,34,34
01,"Atlantic",4240,"Port Republic City","Total Equipment Costs",0,0,0,0,0
01,"Atlantic",4240,"Port Republic City","Legal Costs",103,33,112,62,77
01,"Atlantic",4240,"Port Republic City","Employee Benefits as a percentage of salaries","27.87%","29.66%","33.00%","30.39%","31.56%"
01,"Atlantic",4800,"Somers Point City","Total Budgetary Comparative Per Pupil Cost",16357,17058,17979,18808,19987
01,"Atlantic",4800,"Somers Point City","Total Classroom Instruction",10075,10149,10399,10989,11715
01,"Atlantic",4800,"Somers Point City","Classroom-Salaries and Benefits",9601,9724,9855,10249,11095
01,"Atlantic",4800,"Somers Point City","Classroom-General Supplies and Textbooks",312,249,274,388,335
01,"Atlantic",4800,"Somers Point City","Classroom-Purchased Services",162,176,270,351,286
01,"Atlantic",4800,"Somers Point City","Total Support Services",2668,2972,3351,3220,3815
01,"Atlantic",4800,"Somers Point City","Support Services-Salaries and Benefits",2278,2464,2645,2622,3185
01,"Atlantic",4800,"Somers Point City","Total Administrative Costs",1707,1819,2008,2108,2106
01,"Atlantic",4800,"Somers Point City","Administration Salaries and Benefits",1436,1571,1664,1731,1763
01,"Atlantic",4800,"Somers Point City","Total Operations and Maintenance of Plant",1647,1845,2042,2312,2170
01,"Atlantic",4800,"Somers Point City","Operations and Maintenance-Salaries and Benefits",902,901,1006,949,977
01,"Atlantic",4800,"Somers Point City","Board Contribution to Food Services",0,0,0,0,0
01,"Atlantic",4800,"Somers Point City","Total Extracurricular Costs",147,152,178,180,181
01,"Atlantic",4800,"Somers Point City","Total Equipment Costs",6,20,22,23,17
01,"Atlantic",4800,"Somers Point City","Legal Costs",32,44,38,39,38
01,"Atlantic",4800,"Somers Point City","Employee Benefits as a percentage of salaries","34.22%","33.82%","39.00%","35.38%","37.37%"
01,"Atlantic",5350,"Ventnor City","Total Budgetary Comparative Per Pupil Cost",18751,20139,21292,22408,21861
01,"Atlantic",5350,"Ventnor City","Total Classroom Instruction",11655,12811,13606,14271,13950
01,"Atlantic",5350,"Ventnor City","Classroom-Salaries and Benefits",11247,12185,13124,13760,12995
01,"Atlantic",5350,"Ventnor City","Classroom-General Supplies and Textbooks",385,594,449,476,925
01,"Atlantic",5350,"Ventnor City","Classroom-Purchased Services",23,32,32,34,31
01,"Atlantic",5350,"Ventnor City","Total Support Services",2746,3042,3018,3194,3143
01,"Atlantic",5350,"Ventnor City","Support Services-Salaries and Benefits",2089,2346,2361,2252,2306
01,"Atlantic",5350,"Ventnor City","Total Administrative Costs",2097,2030,2131,2220,2179
01,"Atlantic",5350,"Ventnor City","Administration Salaries and Benefits",1682,1709,1721,1774,1760
01,"Atlantic",5350,"Ventnor City","Total Operations and Maintenance of Plant",2160,2157,2390,2568,2437
01,"Atlantic",5350,"Ventnor City","Operations and Maintenance-Salaries and Benefits",466,491,646,671,659
01,"Atlantic",5350,"Ventnor City","Board Contribution to Food Services",0,0,0,0,0
01,"Atlantic",5350,"Ventnor City","Total Extracurricular Costs",94,99,148,155,151
01,"Atlantic",5350,"Ventnor City","Total Equipment Costs",343,22,102,106,105
01,"Atlantic",5350,"Ventnor City","Legal Costs",92,64,60,63,69
01,"Atlantic",5350,"Ventnor City","Employee Benefits as a percentage of salaries","29.06%","29.77%","33.27%","33.64%","32.89%"
01,"Atlantic",5760,"Weymouth Twp","Total Budgetary Comparative Per Pupil Cost",19597,18132,16642,19812,18276
01,"Atlantic",5760,"Weymouth Twp","Total Classroom Instruction",11702,8781,8460,10685,9653
01,"Atlantic",5760,"Weymouth Twp","Classroom-Salaries and Benefits",10994,8281,8284,10344,9098
01,"Atlantic",5760,"Weymouth Twp","Classroom-General Supplies and Textbooks",549,336,39,178,269
01,"Atlantic",5760,"Weymouth Twp","Classroom-Purchased Services",159,164,138,163,286
01,"Atlantic",5760,"Weymouth Twp","Total Support Services",2407,3556,3578,4146,3970
01,"Atlantic",5760,"Weymouth Twp","Support Services-Salaries and Benefits",1983,2945,2784,3095,2963
01,"Atlantic",5760,"Weymouth Twp","Total Administrative Costs",2490,2490,2112,2430,1904
01,"Atlantic",5760,"Weymouth Twp","Administration Salaries and Benefits",2015,1973,1773,2075,1563
01,"Atlantic",5760,"Weymouth Twp","Total Operations and Maintenance of Plant",2862,3101,2429,2338,2535
01,"Atlantic",5760,"Weymouth Twp","Operations and Maintenance-Salaries and Benefits",1068,969,1124,935,1017
01,"Atlantic",5760,"Weymouth Twp","Board Contribution to Food Services",0,37,0,0,36
01,"Atlantic",5760,"Weymouth Twp","Total Extracurricular Costs",12,82,58,93,84
01,"Atlantic",5760,"Weymouth Twp","Total Equipment Costs",0,0,0,0,0
01,"Atlantic",5760,"Weymouth Twp","Legal Costs",42,273,56,49,59
01,"Atlantic",5760,"Weymouth Twp","Employee Benefits as a percentage of salaries","39.96%","42.51%","51.19%","51.52%","40.05%"
03,"Bergen",0040,"Allendale Boro","Total Budgetary Comparative Per Pupil Cost",15887,16471,18464,19203,19536
03,"Bergen",0040,"Allendale Boro","Total Classroom Instruction",9172,9688,10156,10508,10902
03,"Bergen",0040,"Allendale Boro","Classroom-Salaries and Benefits",8443,8869,9177,9493,9888
03,"Bergen",0040,"Allendale Boro","Classroom-General Supplies and Textbooks",321,353,609,632,510
03,"Bergen",0040,"Allendale Boro","Classroom-Purchased Services",408,465,370,382,503
03,"Bergen",0040,"Allendale Boro","Total Support Services",2810,2900,3624,3704,3671
03,"Bergen",0040,"Allendale Boro","Support Services-Salaries and Benefits",2308,2435,2993,3068,3038
03,"Bergen",0040,"Allendale Boro","Total Administrative Costs",1846,1910,2110,2301,2262
03,"Bergen",0040,"Allendale Boro","Administration Salaries and Benefits",1533,1623,1729,1852,1858
03,"Bergen",0040,"Allendale Boro","Total Operations and Maintenance of Plant",1918,1825,2374,2484,2473
03,"Bergen",0040,"Allendale Boro","Operations and Maintenance-Salaries and Benefits",1084,1148,1326,1372,1379
03,"Bergen",0040,"Allendale Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",0040,"Allendale Boro","Total Extracurricular Costs",141,148,193,200,224
03,"Bergen",0040,"Allendale Boro","Total Equipment Costs",132,14,211,218,97
03,"Bergen",0040,"Allendale Boro","Legal Costs",54,30,69,72,72
03,"Bergen",0040,"Allendale Boro","Employee Benefits as a percentage of salaries","32.17%","32.86%","36.00%","35.92%","34.34%"
03,"Bergen",0080,"Alpine Boro","Total Budgetary Comparative Per Pupil Cost",31021,30598,35506,32646,32631
03,"Bergen",0080,"Alpine Boro","Total Classroom Instruction",19180,17607,19666,18412,17759
03,"Bergen",0080,"Alpine Boro","Classroom-Salaries and Benefits",17895,16311,18024,17065,16276
03,"Bergen",0080,"Alpine Boro","Classroom-General Supplies and Textbooks",677,507,761,515,618
03,"Bergen",0080,"Alpine Boro","Classroom-Purchased Services",608,789,880,832,865
03,"Bergen",0080,"Alpine Boro","Total Support Services",6193,7299,8548,7422,7844
03,"Bergen",0080,"Alpine Boro","Support Services-Salaries and Benefits",5699,6870,7889,6335,6218
03,"Bergen",0080,"Alpine Boro","Total Administrative Costs",2611,2096,2298,2291,2335
03,"Bergen",0080,"Alpine Boro","Administration Salaries and Benefits",2186,1708,1918,1764,1877
03,"Bergen",0080,"Alpine Boro","Total Operations and Maintenance of Plant",2967,2574,3914,3527,3745
03,"Bergen",0080,"Alpine Boro","Operations and Maintenance-Salaries and Benefits",1195,838,1087,1029,1390
03,"Bergen",0080,"Alpine Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",0080,"Alpine Boro","Total Extracurricular Costs",17,982,1001,921,906
03,"Bergen",0080,"Alpine Boro","Total Equipment Costs",0,302,0,95,4755
03,"Bergen",0080,"Alpine Boro","Legal Costs",119,104,95,93,93
03,"Bergen",0080,"Alpine Boro","Employee Benefits as a percentage of salaries","30.91%","32.61%","45.84%","46.60%","41.48%"
03,"Bergen",0285,"Bergen Co Special Service","Total Budgetary Comparative Per Pupil Cost",84562,84601,95074,92834,95322
03,"Bergen",0285,"Bergen Co Special Service","Total Classroom Instruction",46660,46876,52349,51046,51758
03,"Bergen",0285,"Bergen Co Special Service","Classroom-Salaries and Benefits",41056,41153,46299,44244,45813
03,"Bergen",0285,"Bergen Co Special Service","Classroom-General Supplies and Textbooks",1120,1145,858,1833,892
03,"Bergen",0285,"Bergen Co Special Service","Classroom-Purchased Services",4484,4578,5192,4970,5053
03,"Bergen",0285,"Bergen Co Special Service","Total Support Services",20695,20378,22859,22287,22819
03,"Bergen",0285,"Bergen Co Special Service","Support Services-Salaries and Benefits",18936,18374,21039,20117,20973
03,"Bergen",0285,"Bergen Co Special Service","Total Administrative Costs",7382,6849,8419,8246,9291
03,"Bergen",0285,"Bergen Co Special Service","Administration Salaries and Benefits",5224,5321,6520,6235,7461
03,"Bergen",0285,"Bergen Co Special Service","Total Operations and Maintenance of Plant",8499,9030,9941,9818,10118
03,"Bergen",0285,"Bergen Co Special Service","Operations and Maintenance-Salaries and Benefits",3384,3840,4422,4228,4485
03,"Bergen",0285,"Bergen Co Special Service","Board Contribution to Food Services",249,255,220,211,172
03,"Bergen",0285,"Bergen Co Special Service","Total Extracurricular Costs",84,91,103,94,126
03,"Bergen",0285,"Bergen Co Special Service","Total Equipment Costs",1823,2088,0,2825,0
03,"Bergen",0285,"Bergen Co Special Service","Legal Costs",337,154,396,379,387
03,"Bergen",0285,"Bergen Co Special Service","Employee Benefits as a percentage of salaries","50.04%","48.51%","56.70%","56.70%","52.09%"
03,"Bergen",0290,"Bergen County Vocational","Total Budgetary Comparative Per Pupil Cost",25052,25347,28345,27832,28311
03,"Bergen",0290,"Bergen County Vocational","Total Classroom Instruction",12509,12935,14492,13977,14603
03,"Bergen",0290,"Bergen County Vocational","Classroom-Salaries and Benefits",11507,11731,13190,12614,13129
03,"Bergen",0290,"Bergen County Vocational","Classroom-General Supplies and Textbooks",625,797,875,951,948
03,"Bergen",0290,"Bergen County Vocational","Classroom-Purchased Services",377,407,427,412,527
03,"Bergen",0290,"Bergen County Vocational","Total Support Services",2530,2613,3039,2947,3128
03,"Bergen",0290,"Bergen County Vocational","Support Services-Salaries and Benefits",2358,2450,2811,2689,2875
03,"Bergen",0290,"Bergen County Vocational","Total Administrative Costs",5020,4934,5596,5598,5465
03,"Bergen",0290,"Bergen County Vocational","Administration Salaries and Benefits",3666,3706,4265,4079,4235
03,"Bergen",0290,"Bergen County Vocational","Total Operations and Maintenance of Plant",3808,3736,4068,4201,3979
03,"Bergen",0290,"Bergen County Vocational","Operations and Maintenance-Salaries and Benefits",2040,1985,2183,2087,2140
03,"Bergen",0290,"Bergen County Vocational","Board Contribution to Food Services",126,0,0,0,0
03,"Bergen",0290,"Bergen County Vocational","Total Extracurricular Costs",787,848,918,885,940
03,"Bergen",0290,"Bergen County Vocational","Total Equipment Costs",191,265,0,334,0
03,"Bergen",0290,"Bergen County Vocational","Legal Costs",90,94,118,113,114
03,"Bergen",0290,"Bergen County Vocational","Employee Benefits as a percentage of salaries","32.13%","31.99%","34.92%","34.93%","32.67%"
03,"Bergen",0300,"Bergenfield Boro","Total Budgetary Comparative Per Pupil Cost",15617,16455,17057,16559,16707
03,"Bergen",0300,"Bergenfield Boro","Total Classroom Instruction",9770,10128,10703,10404,10454
03,"Bergen",0300,"Bergenfield Boro","Classroom-Salaries and Benefits",8083,8406,8876,8723,8757
03,"Bergen",0300,"Bergenfield Boro","Classroom-General Supplies and Textbooks",469,462,466,392,425
03,"Bergen",0300,"Bergenfield Boro","Classroom-Purchased Services",1217,1260,1361,1288,1271
03,"Bergen",0300,"Bergenfield Boro","Total Support Services",1935,2031,1973,1986,2018
03,"Bergen",0300,"Bergenfield Boro","Support Services-Salaries and Benefits",1647,1655,1628,1642,1648
03,"Bergen",0300,"Bergenfield Boro","Total Administrative Costs",1667,1709,1923,1821,1816
03,"Bergen",0300,"Bergenfield Boro","Administration Salaries and Benefits",1379,1395,1580,1486,1490
03,"Bergen",0300,"Bergenfield Boro","Total Operations and Maintenance of Plant",1829,2152,1997,1875,1978
03,"Bergen",0300,"Bergenfield Boro","Operations and Maintenance-Salaries and Benefits",1105,1130,1205,1105,1179
03,"Bergen",0300,"Bergenfield Boro","Board Contribution to Food Services",0,0,0,0,0
03,"Bergen",0300,"Bergenfield Boro","Total Extracurricular Costs",315,322,342,351,326
03,"Bergen",0300,"Bergenfield Boro","Total Equipment Costs",197,161,144,178,153
03,"Bergen",0300,"Bergenfield Boro","Legal Costs",22,21,35,32,31
03,"Bergen",0300,"Bergenfield Boro","Employee Benefits as a percentage of salaries","27.53%","28.94%","28.68%","28.35%","27.77%"
03,"Bergen",0440,"Bogota Boro","Total Budgetary Comparative Per Pupil Cost",14778,16023,17566,17818,18010
